Algoritmo,Valor_P,Repeticion,Tiempo_Segundos,Ops_Basicas,Llamadas_Iteraciones,Memoria_Peak_Bytes,Resultado
Prog_Dinamica,352716,20,0.03356719997827895,9923,10142,680,"(21, 10)"
Prog_Dinamica,490314,1,0.05033729999559,12432,12679,680,"(23, 8)"
Prog_Dinamica,490314,2,0.04358170001069084,12432,12679,680,"(23, 8)"
Prog_Dinamica,490314,3,0.04196790000423789,12432,12679,680,"(23, 8)"
Prog_Dinamica,490314,4,0.0510634999955073,12432,12679,680,"(23, 8)"
Prog_Dinamica,490314,5,0.051118900009896606,12432,12679,680,"(23, 8)"
Prog_Dinamica,490314,6,0.03588179999496788,12432,12679,680,"(23, 8)"
Prog_Dinamica,490314,7,0.03536690000328235,12432,12679,680,"(23, 8)"
Prog_Dinamica,490314,8,0.037549100001342595,12432,12679,680,"(23, 8)"
Prog_Dinamica,490314,9,0.03497939999215305,12432,12679,680,"(23, 8)"
Prog_Dinamica,490314,10,0.05055340001126751,12432,12679,680,"(23, 8)"
Prog_Dinamica,490314,11,0.041127000004053116,12432,12679,680,"(23, 8)"
Prog_Dinamica,490314,12,0.035989099997095764,12432,12679,680,"(23, 8)"
Prog_Dinamica,490314,13,0.03923470000154339,12432,12679,680,"(23, 8)"
Prog_Dinamica,490314,14,0.054566800012253225,12432,12679,680,"(23, 8)"
Prog_Dinamica,490314,15,0.04535039997426793,12432,12679,680,"(23, 8)"
Prog_Dinamica,490314,16,0.036331099981907755,12432,12679,680,"(23, 8)"
Prog_Dinamica,490314,17,0.03750400000717491,12432,12679,680,"(23, 8)"
Prog_Dinamica,490314,18,0.03939760001958348,12432,12679,680,"(23, 8)"
Prog_Dinamica,490314,19,0.05426950001856312,12432,12679,680,"(23, 8)"
Prog_Dinamica,490314,20,0.05081730001256801,12432,12679,680,"(23, 8)"
Prog_Dinamica,497420,1,0.05830129998503253,11703,11942,680,"(22, 9)"
Prog_Dinamica,497420,2,0.04084940001484938,11703,11942,680,"(22, 9)"
Prog_Dinamica,497420,3,0.03992790001211688,11703,11942,680,"(22, 9)"
Prog_Dinamica,497420,4,0.0433191999909468,11703,11942,680,"(22, 9)"
Prog_Dinamica,497420,5,0.061161399993579835,11703,11942,680,"(22, 9)"
Prog_Dinamica,497420,6,0.03973650000989437,11703,11942,680,"(22, 9)"
Prog_Dinamica,497420,7,0.03465030001825653,11703,11942,680,"(22, 9)"
Prog_Dinamica,497420,8,0.03547069997875951,11703,11942,680,"(22, 9)"
Prog_Dinamica,497420,9,0.04105939998407848,11703,11942,680,"(22, 9)"
Prog_Dinamica,497420,10,0.04779020001296885,11703,11942,680,"(22, 9)"
Prog_Dinamica,497420,11,0.03319680001004599,11703,11942,680,"(22, 9)"
Prog_Dinamica,497420,12,0.03346659999806434,11703,11942,680,"(22, 9)"
Prog_Dinamica,497420,13,0.03359269999782555,11703,11942,680,"(22, 9)"
Prog_Dinamica,497420,14,0.03509020002093166,11703,11942,680,"(22, 9)"
Prog_Dinamica,497420,15,0.04493689999799244,11703,11942,680,"(22, 9)"
Prog_Dinamica,497420,16,0.05204409998259507,11703,11942,680,"(22, 9)"
Prog_Dinamica,497420,17,0.04267200001049787,11703,11942,680,"(22, 9)"
Prog_Dinamica,497420,18,0.04314719999092631,11703,11942,680,"(22, 9)"
Prog_Dinamica,497420,19,0.039362700015772134,11703,11942,680,"(22, 9)"
Prog_Dinamica,497420,20,0.03908359998604283,11703,11942,680,"(22, 9)"
Prog_Dinamica,646646,1,0.03755559999262914,11868,12108,680,"(22, 10)"
Prog_Dinamica,646646,2,0.0363684999756515,11868,12108,680,"(22, 10)"
Prog_Dinamica,646646,3,0.036649200017564,11868,12108,680,"(22, 10)"
Prog_Dinamica,646646,4,0.034476100001484156,11868,12108,680,"(22, 10)"
Prog_Dinamica,646646,5,0.03277770002023317,11868,12108,680,"(22, 10)"
Prog_Dinamica,646646,6,0.037147399998502806,11868,12108,680,"(22, 10)"
Prog_Dinamica,646646,7,0.04748210002435371,11868,12108,680,"(22, 10)"
Prog_Dinamica,646646,8,0.07058989998768084,11868,12108,680,"(22, 10)"
Prog_Dinamica,646646,9,0.0724806000071112,11868,12108,680,"(22, 10)"
Prog_Dinamica,646646,10,0.06562530001974665,11868,12108,680,"(22, 10)"
Prog_Dinamica,646646,11,0.059297300002072006,11868,12108,680,"(22, 10)"
Prog_Dinamica,646646,12,0.05690269998740405,11868,12108,680,"(22, 10)"
Prog_Dinamica,646646,13,0.04861249998793937,11868,12108,680,"(22, 10)"
Prog_Dinamica,646646,14,0.04315820001647808,11868,12108,680,"(22, 10)"
Prog_Dinamica,646646,15,0.04119599997648038,11868,12108,680,"(22, 10)"
Prog_Dinamica,646646,16,0.04815529999905266,11868,12108,680,"(22, 10)"
Prog_Dinamica,646646,17,0.04825730001903139,11868,12108,680,"(22, 10)"
Prog_Dinamica,646646,18,0.04087699999217875,11868,12108,680,"(22, 10)"
Prog_Dinamica,646646,19,0.045234299992443994,11868,12108,680,"(22, 10)"
Prog_Dinamica,646646,20,0.04770600001211278,11868,12108,680,"(22, 10)"
Prog_Dinamica,705432,1,0.043017599993618205,12044,12285,720,"(22, 11)"
Prog_Dinamica,705432,2,0.03538929999922402,12044,12285,720,"(22, 11)"
Prog_Dinamica,705432,3,0.03576409997185692,12044,12285,720,"(22, 11)"
Prog_Dinamica,705432,4,0.03466689999913797,12044,12285,720,"(22, 11)"
Prog_Dinamica,705432,5,0.03737340000225231,12044,12285,720,"(22, 11)"
Prog_Dinamica,705432,6,0.03903479999280535,12044,12285,720,"(22, 11)"
Prog_Dinamica,705432,7,0.05166329999337904,12044,12285,720,"(22, 11)"
Prog_Dinamica,705432,8,0.03958849998889491,12044,12285,720,"(22, 11)"
Prog_Dinamica,705432,9,0.05137359999935143,12044,12285,720,"(22, 11)"
Prog_Dinamica,705432,10,0.0483237000007648,12044,12285,720,"(22, 11)"
Prog_Dinamica,705432,11,0.04100940001080744,12044,12285,720,"(22, 11)"
Prog_Dinamica,705432,12,0.04030839999904856,12044,12285,720,"(22, 11)"
Prog_Dinamica,705432,13,0.045130399987101555,12044,12285,720,"(22, 11)"
Prog_Dinamica,705432,14,0.049920700024813414,12044,12285,720,"(22, 11)"
Prog_Dinamica,705432,15,0.04283880000002682,12044,12285,720,"(22, 11)"
Prog_Dinamica,705432,16,0.03573830000823364,12044,12285,720,"(22, 11)"
Prog_Dinamica,705432,17,0.034497000015107915,12044,12285,720,"(22, 11)"
Prog_Dinamica,705432,18,0.03390539999236353,12044,12285,720,"(22, 11)"
Prog_Dinamica,705432,19,0.034555999998701736,12044,12285,720,"(22, 11)"
Prog_Dinamica,705432,20,0.034082300000591204,12044,12285,720,"(22, 11)"
Prog_Dinamica,817190,1,0.06323020000127144,13925,14186,720,"(23, 9)"
Prog_Dinamica,817190,2,0.05064390000188723,13925,14186,720,"(23, 9)"
Prog_Dinamica,817190,3,0.04087739999522455,13925,14186,720,"(23, 9)"
Prog_Dinamica,817190,4,0.04196969998884015,13925,14186,720,"(23, 9)"
Prog_Dinamica,817190,5,0.04089329999987967,13925,14186,720,"(23, 9)"
Prog_Dinamica,817190,6,0.04042880001361482,13925,14186,720,"(23, 9)"
Prog_Dinamica,817190,7,0.04763619997538626,13925,14186,720,"(23, 9)"
Prog_Dinamica,817190,8,0.05185559997335076,13925,14186,720,"(23, 9)"
Prog_Dinamica,817190,9,0.0465466000023298,13925,14186,720,"(23, 9)"
Prog_Dinamica,817190,10,0.05450699999346398,13925,14186,720,"(23, 9)"
Prog_Dinamica,817190,11,0.04206279999925755,13925,14186,720,"(23, 9)"
Prog_Dinamica,817190,12,0.03912970001692884,13925,14186,720,"(23, 9)"
Prog_Dinamica,817190,13,0.05654399999184534,13925,14186,720,"(23, 9)"
Prog_Dinamica,817190,14,0.04707780000171624,13925,14186,720,"(23, 9)"
Prog_Dinamica,817190,15,0.041916699992725626,13925,14186,720,"(23, 9)"
Prog_Dinamica,817190,16,0.05098319999524392,13925,14186,720,"(23, 9)"
Prog_Dinamica,817190,17,0.04083280000486411,13925,14186,720,"(23, 9)"
Prog_Dinamica,817190,18,0.03932589999749325,13925,14186,720,"(23, 9)"
Prog_Dinamica,817190,19,0.04183329999796115,13925,14186,720,"(23, 9)"
Prog_Dinamica,817190,20,0.04670880001503974,13925,14186,720,"(23, 9)"
Prog_Dinamica,1144066,1,0.05639759998302907,14100,14362,720,"(23, 10)"
Prog_Dinamica,1144066,2,0.056092699989676476,14100,14362,720,"(23, 10)"
Prog_Dinamica,1144066,3,0.06288849998963997,14100,14362,720,"(23, 10)"
Prog_Dinamica,1144066,4,0.0605175000091549,14100,14362,720,"(23, 10)"
Prog_Dinamica,1144066,5,0.05270959998597391,14100,14362,720,"(23, 10)"
Prog_Dinamica,1144066,6,0.05054369999561459,14100,14362,720,"(23, 10)"
Prog_Dinamica,1144066,7,0.043700699985492975,14100,14362,720,"(23, 10)"
Prog_Dinamica,1144066,8,0.04020149999996647,14100,14362,720,"(23, 10)"
Prog_Dinamica,1144066,9,0.04003770000417717,14100,14362,720,"(23, 10)"
Prog_Dinamica,1144066,10,0.04857459999038838,14100,14362,720,"(23, 10)"
Prog_Dinamica,1144066,11,0.03924800001550466,14100,14362,720,"(23, 10)"
Prog_Dinamica,1144066,12,0.0428572999953758,14100,14362,720,"(23, 10)"
Prog_Dinamica,1144066,13,0.04364379998878576,14100,14362,720,"(23, 10)"
Prog_Dinamica,1144066,14,0.04242990000057034,14100,14362,720,"(23, 10)"
Prog_Dinamica,1144066,15,0.04867680001189001,14100,14362,720,"(23, 10)"
Prog_Dinamica,1144066,16,0.051701399992452934,14100,14362,720,"(23, 10)"
Prog_Dinamica,1144066,17,0.044330200005788356,14100,14362,720,"(23, 10)"
Prog_Dinamica,1144066,18,0.04564189998200163,14100,14362,720,"(23, 10)"
Prog_Dinamica,1144066,19,0.05637060001026839,14100,14362,720,"(23, 10)"
Prog_Dinamica,1144066,20,0.048086199996760115,14100,14362,720,"(23, 10)"
Prog_Dinamica,1307504,1,0.060630799998762086,15224,15496,720,"(24, 9)"
Prog_Dinamica,1307504,2,0.06013379999785684,15224,15496,720,"(24, 9)"
Prog_Dinamica,1307504,3,0.06761940001160838,15224,15496,720,"(24, 9)"
Prog_Dinamica,1307504,4,0.06370749999769032,15224,15496,720,"(24, 9)"
Prog_Dinamica,1307504,5,0.052442299987887964,15224,15496,720,"(24, 9)"
Prog_Dinamica,1307504,6,0.051395899994531646,15224,15496,720,"(24, 9)"
Prog_Dinamica,1307504,7,0.062422099988907576,15224,15496,720,"(24, 9)"
Prog_Dinamica,1307504,8,0.06374429998686537,15224,15496,720,"(24, 9)"
Prog_Dinamica,1307504,9,0.05708080000476912,15224,15496,720,"(24, 9)"
Prog_Dinamica,1307504,10,0.06112649998976849,15224,15496,720,"(24, 9)"
Prog_Dinamica,1307504,11,0.06969390000449494,15224,15496,720,"(24, 9)"
Prog_Dinamica,1307504,12,0.06158589999540709,15224,15496,720,"(24, 9)"
Prog_Dinamica,1307504,13,0.06046290000085719,15224,15496,720,"(24, 9)"
Prog_Dinamica,1307504,14,0.04714040001272224,15224,15496,720,"(24, 9)"
Prog_Dinamica,1307504,15,0.04753770001116209,15224,15496,720,"(24, 9)"
Prog_Dinamica,1307504,16,0.05368270000326447,15224,15496,720,"(24, 9)"
Prog_Dinamica,1307504,17,0.06406999999308027,15224,15496,720,"(24, 9)"
Prog_Dinamica,1307504,18,0.0446032999898307,15224,15496,720,"(24, 9)"
Prog_Dinamica,1307504,19,0.05667109999922104,15224,15496,720,"(24, 9)"
Prog_Dinamica,1307504,20,0.048087600007420406,15224,15496,720,"(24, 9)"
Prog_Dinamica,1352078,1,0.047034500021254644,14287,14550,720,"(23, 11)"
Prog_Dinamica,1352078,2,0.05281639998429455,14287,14550,720,"(23, 11)"
Prog_Dinamica,1352078,3,0.046081700013019145,14287,14550,720,"(23, 11)"
Prog_Dinamica,1352078,4,0.05311400000937283,14287,14550,720,"(23, 11)"
Prog_Dinamica,1352078,5,0.04162969999015331,14287,14550,720,"(23, 11)"
Prog_Dinamica,1352078,6,0.045447700016666204,14287,14550,720,"(23, 11)"
Prog_Dinamica,1352078,7,0.04327759999432601,14287,14550,720,"(23, 11)"
Prog_Dinamica,1352078,8,0.042368900001747534,14287,14550,720,"(23, 11)"
Prog_Dinamica,1352078,9,0.04905099997995421,14287,14550,720,"(23, 11)"
Prog_Dinamica,1352078,10,0.0446259000163991,14287,14550,720,"(23, 11)"
Prog_Dinamica,1352078,11,0.05770900001516566,14287,14550,720,"(23, 11)"
Prog_Dinamica,1352078,12,0.05510229998617433,14287,14550,720,"(23, 11)"
Prog_Dinamica,1352078,13,0.06532140000490472,14287,14550,720,"(23, 11)"
Prog_Dinamica,1352078,14,0.05442659999243915,14287,14550,720,"(23, 11)"
Prog_Dinamica,1352078,15,0.04209239999181591,14287,14550,720,"(23, 11)"
Prog_Dinamica,1352078,16,0.04720549998455681,14287,14550,720,"(23, 11)"
Prog_Dinamica,1352078,17,0.050102400011383,14287,14550,720,"(23, 11)"
Prog_Dinamica,1352078,18,0.06025229999795556,14287,14550,720,"(23, 11)"
Prog_Dinamica,1352078,19,0.045253299991600215,14287,14550,720,"(23, 11)"
Prog_Dinamica,1352078,20,0.0458603999868501,14287,14550,720,"(23, 11)"
Prog_Dinamica,1961256,1,0.05539160000625998,16641,16926,728,"(24, 10)"
Prog_Dinamica,1961256,2,0.05006019998108968,16641,16926,728,"(24, 10)"
Prog_Dinamica,1961256,3,0.05007229998591356,16641,16926,728,"(24, 10)"
Prog_Dinamica,1961256,4,0.04864090000046417,16641,16926,728,"(24, 10)"
Prog_Dinamica,1961256,5,0.04747160000260919,16641,16926,728,"(24, 10)"
Prog_Dinamica,1961256,6,0.05802520000725053,16641,16926,728,"(24, 10)"
Prog_Dinamica,1961256,7,0.05564450001111254,16641,16926,728,"(24, 10)"
Prog_Dinamica,1961256,8,0.060784900008002296,16641,16926,728,"(24, 10)"
Prog_Dinamica,1961256,9,0.060787800000980496,16641,16926,728,"(24, 10)"
Prog_Dinamica,1961256,10,0.07284290000097826,16641,16926,728,"(24, 10)"
Prog_Dinamica,1961256,11,0.05713120001018979,16641,16926,728,"(24, 10)"
Prog_Dinamica,1961256,12,0.051430099993012846,16641,16926,728,"(24, 10)"
Prog_Dinamica,1961256,13,0.07180440000956878,16641,16926,728,"(24, 10)"
Prog_Dinamica,1961256,14,0.07157969998661429,16641,16926,728,"(24, 10)"
Prog_Dinamica,1961256,15,0.07039440001244657,16641,16926,728,"(24, 10)"
Prog_Dinamica,1961256,16,0.046693699987372383,16641,16926,728,"(24, 10)"
Prog_Dinamica,1961256,17,0.06011910000233911,16641,16926,728,"(24, 10)"
Prog_Dinamica,1961256,18,0.04646579999825917,16641,16926,728,"(24, 10)"
Prog_Dinamica,1961256,19,0.06636900000739843,16641,16926,728,"(24, 10)"
Prog_Dinamica,1961256,20,0.060131900012493134,16641,16926,728,"(24, 10)"
Prog_Dinamica,2496144,1,0.06992320000426844,16839,17125,768,"(24, 11)"
Prog_Dinamica,2496144,2,0.06416770000942051,16839,17125,768,"(24, 11)"
Prog_Dinamica,2496144,3,0.05877179998788051,16839,17125,768,"(24, 11)"
Prog_Dinamica,2496144,4,0.06443229998694733,16839,17125,768,"(24, 11)"
Prog_Dinamica,2496144,5,0.04839909999282099,16839,17125,768,"(24, 11)"
Prog_Dinamica,2496144,6,0.04683609999483451,16839,17125,768,"(24, 11)"
Prog_Dinamica,2496144,7,0.0578185000049416,16839,17125,768,"(24, 11)"
Prog_Dinamica,2496144,8,0.06725369999185205,16839,17125,768,"(24, 11)"
Prog_Dinamica,2496144,9,0.05213480000384152,16839,17125,768,"(24, 11)"
Prog_Dinamica,2496144,10,0.07060870001441799,16839,17125,768,"(24, 11)"
Prog_Dinamica,2496144,11,0.05402800001320429,16839,17125,768,"(24, 11)"
Prog_Dinamica,2496144,12,0.05696359998546541,16839,17125,768,"(24, 11)"
Prog_Dinamica,2496144,13,0.0704025000159163,16839,17125,768,"(24, 11)"
Prog_Dinamica,2496144,14,0.05529680001200177,16839,17125,768,"(24, 11)"
Prog_Dinamica,2496144,15,0.055243599985260516,16839,17125,768,"(24, 11)"
Prog_Dinamica,2496144,16,0.04955379999591969,16839,17125,768,"(24, 11)"
Prog_Dinamica,2496144,17,0.04659179999725893,16839,17125,768,"(24, 11)"
Prog_Dinamica,2496144,18,0.046137800003634766,16839,17125,768,"(24, 11)"
Prog_Dinamica,2496144,19,0.04748720000497997,16839,17125,768,"(24, 11)"
Prog_Dinamica,2496144,20,0.04829430000972934,16839,17125,768,"(24, 11)"
Prog_Dinamica,2704156,1,0.05874070001300424,17049,17336,808,"(24, 12)"
Prog_Dinamica,2704156,2,0.06636359999538399,17049,17336,808,"(24, 12)"
Prog_Dinamica,2704156,3,0.07532140001421794,17049,17336,808,"(24, 12)"
Prog_Dinamica,2704156,4,0.06722979998448864,17049,17336,808,"(24, 12)"
Prog_Dinamica,2704156,5,0.05948339999304153,17049,17336,808,"(24, 12)"
Prog_Dinamica,2704156,6,0.06835670000873506,17049,17336,808,"(24, 12)"
Prog_Dinamica,2704156,7,0.06933300002128817,17049,17336,808,"(24, 12)"
Prog_Dinamica,2704156,8,0.06823780000559054,17049,17336,808,"(24, 12)"
Prog_Dinamica,2704156,9,0.062321199977304786,17049,17336,808,"(24, 12)"
Prog_Dinamica,2704156,10,0.0667509000049904,17049,17336,808,"(24, 12)"
Prog_Dinamica,2704156,11,0.05971619999036193,17049,17336,808,"(24, 12)"
Prog_Dinamica,2704156,12,0.04750009998679161,17049,17336,808,"(24, 12)"
Prog_Dinamica,2704156,13,0.04772249999223277,17049,17336,808,"(24, 12)"
Prog_Dinamica,2704156,14,0.05545220000203699,17049,17336,808,"(24, 12)"
Prog_Dinamica,2704156,15,0.05642670000088401,17049,17336,808,"(24, 12)"
Prog_Dinamica,2704156,16,0.06580070001655258,17049,17336,808,"(24, 12)"
Prog_Dinamica,2704156,17,0.058878399984678254,17049,17336,808,"(24, 12)"
Prog_Dinamica,2704156,18,0.057288700016215444,17049,17336,808,"(24, 12)"
Prog_Dinamica,2704156,19,0.06309019998298027,17049,17336,808,"(24, 12)"
Prog_Dinamica,2704156,20,0.07548060000408441,17049,17336,808,"(24, 12)"
Formula_Math,50388,1,0.012866400007624179,4323,4146,452,"(19, 7)"
Formula_Math,50388,2,0.012032800004817545,4323,4146,452,"(19, 7)"
Formula_Math,50388,3,0.012047800002619624,4323,4146,452,"(19, 7)"
Formula_Math,50388,4,0.012034400017000735,4323,4146,452,"(19, 7)"
Formula_Math,50388,5,0.010139599995454773,4323,4146,452,"(19, 7)"
Formula_Math,50388,6,0.013321800011908635,4323,4146,452,"(19, 7)"
Formula_Math,50388,7,0.01544429999194108,4323,4146,452,"(19, 7)"
Formula_Math,50388,8,0.01394480001181364,4323,4146,452,"(19, 7)"
Formula_Math,50388,9,0.012291200022445992,4323,4146,452,"(19, 7)"
Formula_Math,50388,10,0.01445470002363436,4323,4146,452,"(19, 7)"
Formula_Math,50388,11,0.015366200008429587,4323,4146,452,"(19, 7)"
Formula_Math,50388,12,0.01523230000748299,4323,4146,452,"(19, 7)"
Formula_Math,50388,13,0.015616899996530265,4323,4146,452,"(19, 7)"
Formula_Math,50388,14,0.01103359999251552,4323,4146,452,"(19, 7)"
Formula_Math,50388,15,0.009607499989215285,4323,4146,452,"(19, 7)"
Formula_Math,50388,16,0.0093637999962084,4323,4146,452,"(19, 7)"
Formula_Math,50388,17,0.009407300007296726,4323,4146,452,"(19, 7)"
Formula_Math,50388,18,0.009719599998788908,4323,4146,452,"(19, 7)"
Formula_Math,50388,19,0.009347000013804063,4323,4146,452,"(19, 7)"
Formula_Math,50388,20,0.009557599987601861,4323,4146,452,"(19, 7)"
Formula_Math,54264,1,0.01653930000611581,4879,4688,464,"(21, 6)"
Formula_Math,54264,2,0.013657000003149733,4879,4688,464,"(21, 6)"
Formula_Math,54264,3,0.014338000008137897,4879,4688,464,"(21, 6)"
Formula_Math,54264,4,0.01645329999155365,4879,4688,464,"(21, 6)"
Formula_Math,54264,5,0.019190599996363744,4879,4688,464,"(21, 6)"
Formula_Math,54264,6,0.017455900000641122,4879,4688,464,"(21, 6)"
Formula_Math,54264,7,0.015416699985507876,4879,4688,464,"(21, 6)"
Formula_Math,54264,8,0.014791599998716265,4879,4688,464,"(21, 6)"
Formula_Math,54264,9,0.016114400001242757,4879,4688,464,"(21, 6)"
Formula_Math,54264,10,0.020458900020457804,4879,4688,464,"(21, 6)"
Formula_Math,54264,11,0.017615700024180114,4879,4688,464,"(21, 6)"
Formula_Math,54264,12,0.017011099989758804,4879,4688,464,"(21, 6)"
Formula_Math,54264,13,0.014616799977375194,4879,4688,464,"(21, 6)"
Formula_Math,54264,14,0.014402100001461804,4879,4688,464,"(21, 6)"
Formula_Math,54264,15,0.011869900015881285,4879,4688,464,"(21, 6)"
Formula_Math,54264,16,0.011012300004949793,4879,4688,464,"(21, 6)"
Formula_Math,54264,17,0.014685200003441423,4879,4688,464,"(21, 6)"
Formula_Math,54264,18,0.013499199994839728,4879,4688,464,"(21, 6)"
Formula_Math,54264,19,0.015253700024913996,4879,4688,464,"(21, 6)"
Formula_Math,54264,20,0.01454329999978654,4879,4688,464,"(21, 6)"
Formula_Math,75582,1,0.015119399991817772,4360,4182,452,"(19, 8)"
Formula_Math,75582,2,0.01642500000889413,4360,4182,452,"(19, 8)"
Formula_Math,75582,3,0.014109000010648742,4360,4182,452,"(19, 8)"
Formula_Math,75582,4,0.015685299993492663,4360,4182,452,"(19, 8)"
Formula_Math,75582,5,0.0168726000119932,4360,4182,452,"(19, 8)"
Formula_Math,75582,6,0.012648000003537163,4360,4182,452,"(19, 8)"
Formula_Math,75582,7,0.01162159998784773,4360,4182,452,"(19, 8)"
Formula_Math,75582,8,0.01563109998824075,4360,4182,452,"(19, 8)"
Formula_Math,75582,9,0.010230700019747019,4360,4182,452,"(19, 8)"
Formula_Math,75582,10,0.010202599980402738,4360,4182,452,"(19, 8)"
Formula_Math,75582,11,0.010145500011276454,4360,4182,452,"(19, 8)"
Formula_Math,75582,12,0.00990740000270307,4360,4182,452,"(19, 8)"
Formula_Math,75582,13,0.009551099996315315,4360,4182,452,"(19, 8)"
Formula_Math,75582,14,0.009501900000032037,4360,4182,452,"(19, 8)"
Formula_Math,75582,15,0.009463900001719594,4360,4182,452,"(19, 8)"
Formula_Math,75582,16,0.009594400005880743,4360,4182,452,"(19, 8)"
Formula_Math,75582,17,0.009735200001159683,4360,4182,452,"(19, 8)"
Formula_Math,75582,18,0.010979799990309402,4360,4182,452,"(19, 8)"
Formula_Math,75582,19,0.011831500014523044,4360,4182,452,"(19, 8)"
Formula_Math,75582,20,0.011451500002294779,4360,4182,452,"(19, 8)"
Formula_Math,77520,1,0.010485500009963289,4670,4484,460,"(20, 7)"
Formula_Math,77520,2,0.010280299989972264,4670,4484,460,"(20, 7)"
Formula_Math,77520,3,0.011195200000656769,4670,4484,460,"(20, 7)"
Formula_Math,77520,4,0.014286399993579835,4670,4484,460,"(20, 7)"
Formula_Math,77520,5,0.014988100010668859,4670,4484,460,"(20, 7)"
Formula_Math,77520,6,0.01060380000853911,4670,4484,460,"(20, 7)"
Formula_Math,77520,7,0.010876599990297109,4670,4484,460,"(20, 7)"
Formula_Math,77520,8,0.010097400023369119,4670,4484,460,"(20, 7)"
Formula_Math,77520,9,0.010441999998874962,4670,4484,460,"(20, 7)"
Formula_Math,77520,10,0.012996100005693734,4670,4484,460,"(20, 7)"
Formula_Math,77520,11,0.017201699985889718,4670,4484,460,"(20, 7)"
Formula_Math,77520,12,0.014705200010212138,4670,4484,460,"(20, 7)"
Formula_Math,77520,13,0.014847900019958615,4670,4484,460,"(20, 7)"
Formula_Math,77520,14,0.014133899996522814,4670,4484,460,"(20, 7)"
Formula_Math,77520,15,0.012422300002072006,4670,4484,460,"(20, 7)"
Formula_Math,77520,16,0.012277400004677474,4670,4484,460,"(20, 7)"
Formula_Math,77520,17,0.012185400002636015,4670,4484,460,"(20, 7)"
Formula_Math,77520,18,0.011289599991869181,4670,4484,460,"(20, 7)"
Formula_Math,77520,19,0.013261700019938871,4670,4484,460,"(20, 7)"
Formula_Math,77520,20,0.012454100011382252,4670,4484,460,"(20, 7)"
Formula_Math,92378,1,0.010145799984456971,4397,4218,452,"(19, 9)"
Formula_Math,92378,2,0.009980999981053174,4397,4218,452,"(19, 9)"
Formula_Math,92378,3,0.01411080002435483,4397,4218,452,"(19, 9)"
Formula_Math,92378,4,0.01628560002427548,4397,4218,452,"(19, 9)"
Formula_Math,92378,5,0.012857699999585748,4397,4218,452,"(19, 9)"
Formula_Math,92378,6,0.011074299982283264,4397,4218,452,"(19, 9)"
Formula_Math,92378,7,0.01496119998046197,4397,4218,452,"(19, 9)"
Formula_Math,92378,8,0.017039500002283603,4397,4218,452,"(19, 9)"
Formula_Math,92378,9,0.018769799993606284,4397,4218,452,"(19, 9)"
Formula_Math,92378,10,0.01510650001000613,4397,4218,452,"(19, 9)"
Formula_Math,92378,11,0.010406200017314404,4397,4218,452,"(19, 9)"
Formula_Math,92378,12,0.013698700000531971,4397,4218,452,"(19, 9)"
Formula_Math,92378,13,0.010406000015791506,4397,4218,452,"(19, 9)"
Formula_Math,92378,14,0.010513999994145706,4397,4218,452,"(19, 9)"
Formula_Math,92378,15,0.01041730001452379,4397,4218,452,"(19, 9)"
Formula_Math,92378,16,0.010397400008514524,4397,4218,452,"(19, 9)"
Formula_Math,92378,17,0.010350599972298369,4397,4218,452,"(19, 9)"
Formula_Math,92378,18,0.010410999995656312,4397,4218,452,"(19, 9)"
Formula_Math,92378,19,0.010305700008757412,4397,4218,452,"(19, 9)"
Formula_Math,92378,20,0.009718699991935864,4397,4218,452,"(19, 9)"
Formula_Math,116280,1,0.012715499993646517,5367,5163,464,"(21, 7)"
Formula_Math,116280,2,0.013258300023153424,5367,5163,464,"(21, 7)"
Formula_Math,116280,3,0.015610800008289516,5367,5163,464,"(21, 7)"
Formula_Math,116280,4,0.014674499980174005,5367,5163,464,"(21, 7)"
Formula_Math,116280,5,0.012594700005138293,5367,5163,464,"(21, 7)"
Formula_Math,116280,6,0.014777900010813028,5367,5163,464,"(21, 7)"
Formula_Math,116280,7,0.021823199989739805,5367,5163,464,"(21, 7)"
Formula_Math,116280,8,0.01702070000465028,5367,5163,464,"(21, 7)"
Formula_Math,116280,9,0.012235300004249439,5367,5163,464,"(21, 7)"
Formula_Math,116280,10,0.012416899990057573,5367,5163,464,"(21, 7)"
Formula_Math,116280,11,0.012255399982677773,5367,5163,464,"(21, 7)"
Formula_Math,116280,12,0.012521900003775954,5367,5163,464,"(21, 7)"
Formula_Math,116280,13,0.02004439997836016,5367,5163,464,"(21, 7)"
Formula_Math,116280,14,0.01972469998872839,5367,5163,464,"(21, 7)"
Formula_Math,116280,15,0.018140400003176183,5367,5163,464,"(21, 7)"
Formula_Math,116280,16,0.02198270001099445,5367,5163,464,"(21, 7)"
Formula_Math,116280,17,0.018987099989317358,5367,5163,464,"(21, 7)"
Formula_Math,116280,18,0.01560709998011589,5367,5163,464,"(21, 7)"
Formula_Math,116280,19,0.01539250000496395,5367,5163,464,"(21, 7)"
Formula_Math,116280,20,0.014253800007281825,5367,5163,464,"(21, 7)"
Formula_Math,125970,1,0.01624450000235811,5080,4883,460,"(20, 8)"
Formula_Math,125970,2,0.01667369998176582,5080,4883,460,"(20, 8)"
Formula_Math,125970,3,0.01422189999721013,5080,4883,460,"(20, 8)"
Formula_Math,125970,4,0.014266699989093468,5080,4883,460,"(20, 8)"
Formula_Math,125970,5,0.012793500005500391,5080,4883,460,"(20, 8)"
